date,expiry,type,strike,spot,iv,premium,delta
2019-06-15,2019-06-22,call,8400,8838.38,0.4778,510.75,0.7887
2019-06-15,2019-06-22,put,8400,8838.38,0.5578,101.93,-0.2429
2019-06-15,2019-06-22,call,8800,8838.38,0.4778,252.47,0.5394
2019-06-15,2019-06-22,put,8800,8838.38,0.5578,252.98,-0.4622
2019-06-15,2019-06-22,call,9300,8838.38,0.4778,76.07,0.2308
2019-06-15,2019-06-22,put,9300,8838.38,0.5578,568.79,-0.7325
2019-06-15,2019-06-22,call,9700,8838.38,0.4778,22.18,0.0849
2019-06-15,2019-06-22,put,9700,8838.38,0.5578,901.4,-0.8781
2019-06-16,2019-06-23,call,8100,8994.49,0.4715,907.3,0.9492
2019-06-16,2019-06-23,put,8100,8994.49,0.5515,25.43,-0.0793
2019-06-16,2019-06-23,call,8500,8994.49,0.4715,555.46,0.8156
2019-06-16,2019-06-23,put,8500,8994.49,0.5515,89.01,-0.2181
2019-06-16,2019-06-23,call,9000,8994.49,0.4715,231.57,0.5093
2019-06-16,2019-06-23,put,9000,8994.49,0.5515,276.82,-0.488
2019-06-16,2019-06-23,call,9400,8994.49,0.4715,89.38,0.2602
2019-06-16,2019-06-23,put,9400,8994.49,0.5515,528.32,-0.7051
2019-06-16,2019-06-23,call,9900,8994.49,0.4715,19.36,0.0754
2019-06-16,2019-06-23,put,9900,8994.49,0.5515,941.49,-0.8884
2019-06-17,2019-06-24,call,8400,9320.35,0.4821,935.52,0.9442
2019-06-17,2019-06-24,put,8400,9320.35,0.5621,29.04,-0.0846
2019-06-17,2019-06-24,call,8900,9320.35,0.4821,508.5,0.7657
2019-06-17,2019-06-24,put,8900,9320.35,0.5621,120.92,-0.2638
2019-06-17,2019-06-24,call,9300,9320.35,0.4821,258.23,0.5264
2019-06-17,2019-06-24,put,9300,9320.35,0.5621,278.98,-0.4733
2019-06-17,2019-06-24,call,9800,9320.35,0.4821,83.43,0.2363
2019-06-17,2019-06-24,put,9800,9320.35,0.5621,596.21,-0.7277
2019-06-17,2019-06-24,call,10300,9320.35,0.4821,19.29,0.0716
2019-06-17,2019-06-24,put,10300,9320.35,0.5621,1015.55,-0.8934
2019-06-18,2019-06-25,call,8200,9081.76,0.5187,903.41,0.9275
2019-06-18,2019-06-25,put,8200,9081.76,0.5987,37.57,-0.1015
2019-06-18,2019-06-25,call,8600,9081.76,0.5187,563.74,0.7866
2019-06-18,2019-06-25,put,8600,9081.76,0.5987,112.4,-0.2423
2019-06-18,2019-06-25,call,9100,9081.76,0.5187,251.45,0.5032
2019-06-18,2019-06-25,put,9100,9081.76,0.5987,309.82,-0.4931
2019-06-18,2019-06-25,call,9500,9081.76,0.5187,107.68,0.2773
2019-06-18,2019-06-25,put,9500,9081.76,0.5987,560.53,-0.692
2019-06-18,2019-06-25,call,10000,9081.76,0.5187,28.54,0.096
2019-06-18,2019-06-25,put,10000,9081.76,0.5987,966.14,-0.8687
2019-06-19,2019-06-26,call,8300,9273.52,0.4178,978.89,0.9741
2019-06-19,2019-06-26,put,8300,9273.52,0.4978,13.77,-0.0502
2019-06-19,2019-06-26,call,8800,9273.52,0.4178,525.46,0.825
2019-06-19,2019-06-26,put,8800,9273.52,0.4978,80.23,-0.2134
2019-06-19,2019-06-26,call,9300,9273.52,0.4178,201.37,0.4919
2019-06-19,2019-06-26,put,9300,9273.52,0.4978,268.84,-0.5027
2019-06-19,2019-06-26,call,9700,9273.52,0.4178,68.67,0.2272
2019-06-19,2019-06-26,put,9700,9273.52,0.4978,527.68,-0.7316
2019-06-19,2019-06-26,call,10200,9273.52,0.4178,11.73,0.053
2019-06-19,2019-06-26,put,10200,9273.52,0.4978,952.09,-0.911
2019-06-20,2019-06-27,call,8600,9527.16,0.3997,933.47,0.9698
2019-06-20,2019-06-27,put,8600,9527.16,0.4797,16.03,-0.0577
2019-06-20,2019-06-27,call,9100,9527.16,0.3997,486.03,0.8041
2019-06-20,2019-06-27,put,9100,9527.16,0.4797,89.78,-0.2346
2019-06-20,2019-06-27,call,9500,9527.16,0.3997,223.92,0.5316
2019-06-20,2019-06-27,put,9500,9527.16,0.4797,238.75,-0.4696
2019-06-20,2019-06-27,call,10000,9527.16,0.3997,56.78,0.1984
2019-06-20,2019-06-27,put,10000,9527.16,0.4797,560.98,-0.7568
2019-06-20,2019-06-27,call,10500,9527.16,0.3997,8.81,0.0419
2019-06-20,2019-06-27,put,10500,9527.16,0.4797,993.98,-0.9237
2019-06-21,2019-06-28,call,9100,10144.56,0.4373,1052.98,0.966
2019-06-21,2019-06-28,put,9100,10144.56,0.5173,19.4,-0.0602
2019-06-21,2019-06-28,call,9600,10144.56,0.4373,603.34,0.8268
2019-06-21,2019-06-28,put,9600,10144.56,0.5173,89.49,-0.2101
2019-06-21,2019-06-28,call,10100,10144.56,0.4373,267.42,0.541
2019-06-21,2019-06-28,put,10100,10144.56,0.5173,267.47,-0.4613
2019-06-21,2019-06-28,call,10700,10144.56,0.4373,65.66,0.1977
2019-06-21,2019-06-28,put,10700,10144.56,0.5173,654.29,-0.7606
2019-06-21,2019-06-28,call,11200,10144.56,0.4373,13.82,0.0543
2019-06-21,2019-06-28,put,11200,10144.56,0.5173,1084.58,-0.9108
2019-06-22,2019-06-29,call,9600,10701.69,0.4689,1114.54,0.9559
2019-06-22,2019-06-29,put,9600,10701.69,0.5489,26.48,-0.0712
2019-06-22,2019-06-29,call,10200,10701.69,0.4689,592.3,0.7799
2019-06-22,2019-06-29,put,10200,10701.69,0.5489,127.16,-0.2515
2019-06-22,2019-06-29,call,10700,10701.69,0.4689,278.03,0.5139
2019-06-22,2019-06-29,put,10700,10701.69,0.5489,323.6,-0.484
2019-06-22,2019-06-29,call,11200,10701.69,0.4689,101.41,0.252
2019-06-22,2019-06-29,put,11200,10701.69,0.5489,638.93,-0.7125
2019-06-22,2019-06-29,call,11800,10701.69,0.4689,21.16,0.0705
2019-06-22,2019-06-29,put,11800,10701.69,0.5489,1138.42,-0.8938
2019-06-23,2019-06-30,call,9800,10855.37,0.4641,1071.1,0.9477
2019-06-23,2019-06-30,put,9800,10855.37,0.5441,31.27,-0.0815
2019-06-23,2019-06-30,call,10300,10855.37,0.4641,634.62,0.8021
2019-06-23,2019-06-30,put,10300,10855.37,0.5441,114.4,-0.2313
2019-06-23,2019-06-30,call,10900,10855.37,0.4641,257.14,0.4874
2019-06-23,2019-06-30,put,10900,10855.37,0.5441,349.73,-0.5067
2019-06-23,2019-06-30,call,11400,10855.37,0.4641,91.89,0.2329
2019-06-23,2019-06-30,put,11400,10855.37,0.5441,674.9,-0.7297
2019-06-23,2019-06-30,call,11900,10855.37,0.4641,25.09,0.0812
2019-06-23,2019-06-30,put,11900,10855.37,0.5441,1090.79,-0.8813
2019-06-24,2019-07-01,call,9900,11011.1,0.4339,1120.75,0.9641
2019-06-24,2019-07-01,put,9900,11011.1,0.5139,22.03,-0.063
2019-06-24,2019-07-01,call,10500,11011.1,0.4339,589.99,0.7942
2019-06-24,2019-07-01,put,10500,11011.1,0.5139,115.37,-0.2409
2019-06-24,2019-07-01,call,11000,11011.1,0.4339,269.37,0.5187
2019-06-24,2019-07-01,put,11000,11011.1,0.5139,306.87,-0.4802
2019-06-24,2019-07-01,call,11600,11011.1,0.4339,72.39,0.2013
2019-06-24,2019-07-01,put,11600,11011.1,0.5139,697.66,-0.7569
2019-06-24,2019-07-01,call,12100,11011.1,0.4339,17.31,0.0619
2019-06-24,2019-07-01,put,12100,11011.1,0.5139,1124.33,-0.9014
2019-06-25,2019-07-02,call,10600,11790.92,0.5025,1212.19,0.9412
2019-06-25,2019-07-02,put,10600,11790.92,0.5825,39.33,-0.0869
2019-06-25,2019-07-02,call,11200,11790.92,0.5025,697.82,0.7804
2019-06-25,2019-07-02,put,11200,11790.92,0.5825,147.01,-0.249
2019-06-25,2019-07-02,call,11800,11790.92,0.5025,322.89,0.5095
2019-06-25,2019-07-02,put,11800,11790.92,0.5825,384.06,-0.4877
2019-06-25,2019-07-02,call,12400,11790.92,0.5025,115.42,0.2454
2019-06-25,2019-07-02,put,12400,11790.92,0.5825,767.12,-0.7204
2019-06-25,2019-07-02,call,13000,11790.92,0.5025,31.39,0.0857
2019-06-25,2019-07-02,put,13000,11790.92,0.5825,1263.93,-0.879
2019-06-26,2019-07-03,call,11700,13016.23,0.6412,1377.59,0.8934
2019-06-26,2019-07-03,put,11700,13016.23,0.7212,90.1,-0.1319
2019-06-26,2019-07-03,call,12400,13016.23,0.6412,823.6,0.7226
2019-06-26,2019-07-03,put,12400,13016.23,0.7212,256.49,-0.2961
2019-06-26,2019-07-03,call,13000,13016.23,0.6412,468.82,0.5233
2019-06-26,2019-07-03,put,13000,13016.23,0.7212,510.01,-0.4751
2019-06-26,2019-07-03,call,13700,13016.23,0.6412,207.62,0.2973
2019-06-26,2019-07-03,put,13700,13016.23,0.7212,942.25,-0.6782
2019-06-26,2019-07-03,call,14300,13016.23,0.6412,89.98,0.1551
2019-06-26,2019-07-03,put,14300,13016.23,0.7212,1410.35,-0.8138
2019-06-27,2019-07-04,call,10100,11182.81,1.2941,1420.25,0.7447
2019-06-27,2019-07-04,put,10100,11182.81,1.3741,377.62,-0.2642
2019-06-27,2019-07-04,call,10600,11182.81,1.2941,1103.39,0.6511
2019-06-27,2019-07-04,put,10600,11182.81,1.3741,566.52,-0.3533
2019-06-27,2019-07-04,call,11200,11182.81,1.2941,790.51,0.5323
2019-06-27,2019-07-04,put,11200,11182.81,1.3741,856.96,-0.4653
2019-06-27,2019-07-04,call,11700,11182.81,1.2941,584.12,0.4354
2019-06-27,2019-07-04,put,11700,11182.81,1.3741,1150.16,-0.5566
2019-06-27,2019-07-04,call,12300,11182.81,1.2941,394.96,0.3293
2019-06-27,2019-07-04,put,12300,11182.81,1.3741,1557.35,-0.6574
2019-06-28,2019-07-05,call,11200,12407.33,1.3497,1610.69,0.7393
2019-06-28,2019-07-05,put,11200,12407.33,1.4297,448.37,-0.2689
2019-06-28,2019-07-05,call,11800,12407.33,1.3497,1237.11,0.6413
2019-06-28,2019-07-05,put,11800,12407.33,1.4297,681.23,-0.3622
2019-06-28,2019-07-05,call,12400,12407.33,1.3497,927.26,0.5385
2019-06-28,2019-07-05,put,12400,12407.33,1.4297,974.5,-0.4594
2019-06-28,2019-07-05,call,13000,12407.33,1.3497,678.83,0.4379
2019-06-28,2019-07-05,put,13000,12407.33,1.4297,1325.75,-0.5544
2019-06-28,2019-07-05,call,13600,12407.33,1.3497,485.94,0.3455
2019-06-28,2019-07-05,put,13600,12407.33,1.4297,1729.61,-0.6423
2019-06-29,2019-07-06,call,10800,11959.37,1.4099,1582.19,0.7323
2019-06-29,2019-07-06,put,10800,11959.37,1.4899,466.75,-0.2751
2019-06-29,2019-07-06,call,11400,11959.37,1.4099,1215.11,0.6342
2019-06-29,2019-07-06,put,11400,11959.37,1.4899,705.64,-0.3687
2019-06-29,2019-07-06,call,12000,11959.37,1.4099,911.47,0.532
2019-06-29,2019-07-06,put,12000,11959.37,1.4899,1004.78,-0.4654
2019-06-29,2019-07-06,call,12600,11959.37,1.4099,668.45,0.4326
2019-06-29,2019-07-06,put,12600,11959.37,1.4899,1361.27,-0.5595
2019-06-29,2019-07-06,call,13200,11959.37,1.4099,479.89,0.3417
2019-06-29,2019-07-06,put,13200,11959.37,1.4899,1769.48,-0.6462
2019-06-30,2019-07-07,call,9700,10817.16,1.5977,1569.18,0.7268
2019-06-30,2019-07-07,put,9700,10817.16,1.6777,492.1,-0.2792
2019-06-30,2019-07-07,call,10300,10817.16,1.5977,1211.28,0.6301
2019-06-30,2019-07-07,put,10300,10817.16,1.6777,739.4,-0.3718
2019-06-30,2019-07-07,call,10800,10817.16,1.5977,960.71,0.5469
2019-06-30,2019-07-07,put,10800,10817.16,1.6777,991.02,-0.4511
2019-06-30,2019-07-07,call,11400,10817.16,1.5977,714.39,0.4496
2019-06-30,2019-07-07,put,11400,10817.16,1.6777,1344.72,-0.5437
2019-06-30,2019-07-07,call,11900,10817.16,1.5977,550.28,0.3743
2019-06-30,2019-07-07,put,11900,10817.16,1.6777,1678.73,-0.6158
2019-07-01,2019-07-08,call,9500,10583.13,1.5722,1516.41,0.7273
2019-07-01,2019-07-08,put,9500,10583.13,1.6522,472.45,-0.2788
2019-07-01,2019-07-08,call,10100,10583.13,1.5722,1158.54,0.6268
2019-07-01,2019-07-08,put,10100,10583.13,1.6522,719.83,-0.375
2019-07-01,2019-07-08,call,10600,10583.13,1.5722,909.76,0.5404
2019-07-01,2019-07-08,put,10600,10583.13,1.6522,973.14,-0.4572
2019-07-01,2019-07-08,call,11100,10583.13,1.5722,703.76,0.4561
2019-07-01,2019-07-08,put,11100,10583.13,1.6522,1267.16,-0.5374
2019-07-01,2019-07-08,call,11600,10583.13,1.5722,536.79,0.3773
2019-07-01,2019-07-08,put,11600,10583.13,1.6522,1598.38,-0.6128
2019-07-02,2019-07-09,call,9700,10801.68,1.5432,1530.84,0.7291
2019-07-02,2019-07-09,put,9700,10801.68,1.6232,469.03,-0.2773
2019-07-02,2019-07-09,call,10300,10801.68,1.5432,1170.72,0.6291
2019-07-02,2019-07-09,put,10300,10801.68,1.6232,714.3,-0.373
2019-07-02,2019-07-09,call,10800,10801.68,1.5432,919.94,0.5428
2019-07-02,2019-07-09,put,10800,10801.68,1.6232,965.72,-0.455
2019-07-02,2019-07-09,call,11300,10801.68,1.5432,712.0,0.4585
2019-07-02,2019-07-09,put,11300,10801.68,1.6232,1257.84,-0.5352
2019-07-02,2019-07-09,call,11900,10801.68,1.5432,513.78,0.3646
2019-07-02,2019-07-09,put,11900,10801.68,1.6232,1657.28,-0.6249
2019-07-03,2019-07-10,call,10800,11961.27,1.6584,1721.71,0.7121
2019-07-03,2019-07-10,put,10800,11961.27,1.7384,605.83,-0.293
2019-07-03,2019-07-10,call,11400,11961.27,1.6584,1371.66,0.6271
2019-07-03,2019-07-10,put,11400,11961.27,1.7384,860.59,-0.3745
2019-07-03,2019-07-10,call,12000,11961.27,1.6584,1076.01,0.5401
2019-07-03,2019-07-10,put,12000,11961.27,1.7384,1167.32,-0.4574
2019-07-03,2019-07-10,call,12600,11961.27,1.6584,831.87,0.4555
2019-07-03,2019-07-10,put,12600,11961.27,1.7384,1523.19,-0.5381
2019-07-03,2019-07-10,call,13200,11961.27,1.6584,634.47,0.3767
2019-07-03,2019-07-10,put,13200,11961.27,1.7384,1923.72,-0.6137
2019-07-04,2019-07-11,call,10100,11215.44,1.7156,1661.38,0.7122
2019-07-04,2019-07-11,put,10100,11215.44,1.7956,588.5,-0.2927
2019-07-04,2019-07-11,call,10700,11215.44,1.7156,1314.06,0.6243
2019-07-04,2019-07-11,put,10700,11215.44,1.7956,845.79,-0.3769
2019-07-04,2019-07-11,call,11200,11215.44,1.7156,1067.57,0.5496
2019-07-04,2019-07-11,put,11200,11215.44,1.7956,1101.3,-0.4483
2019-07-04,2019-07-11,call,11800,11215.44,1.7156,820.58,0.4621
2019-07-04,2019-07-11,put,11800,11215.44,1.7956,1454.52,-0.5319
2019-07-04,2019-07-11,call,12300,11215.44,1.7156,651.97,0.3937
2019-07-04,2019-07-11,put,12300,11215.44,1.7956,1784.48,-0.5975
2019-07-05,2019-07-12,call,9900,10978.46,1.6601,1589.1,0.7139
2019-07-05,2019-07-12,put,9900,10978.46,1.7401,552.19,-0.2913
2019-07-05,2019-07-12,call,10400,10978.46,1.6601,1294.34,0.637
2019-07-05,2019-07-12,put,10400,10978.46,1.7401,761.56,-0.365
2019-07-05,2019-07-12,call,11000,10978.46,1.6601,994.97,0.5424
2019-07-05,2019-07-12,put,11000,10978.46,1.7401,1064.74,-0.4553
2019-07-05,2019-07-12,call,11500,10978.46,1.6601,788.6,0.4654
2019-07-05,2019-07-12,put,11500,10978.46,1.7401,1358.51,-0.5287
2019-07-05,2019-07-12,call,12100,10978.46,1.6601,587.9,0.379
2019-07-05,2019-07-12,put,12100,10978.46,1.7401,1755.89,-0.6115
2019-07-06,2019-07-13,call,10100,11208.55,1.5216,1554.79,0.7256
2019-07-06,2019-07-13,put,10100,11208.55,1.6016,487.87,-0.2808
2019-07-06,2019-07-13,call,10600,11208.55,1.5216,1251.06,0.6444
2019-07-06,2019-07-13,put,10600,11208.55,1.6016,688.84,-0.3585
2019-07-06,2019-07-13,call,11200,11208.55,1.5216,944.45,0.5434
2019-07-06,2019-07-13,put,11200,11208.55,1.6016,985.13,-0.4545
2019-07-06,2019-07-13,call,11800,11208.55,1.5216,698.11,0.4449
2019-07-06,2019-07-13,put,11800,11208.55,1.6016,1338.68,-0.5481
2019-07-06,2019-07-13,call,12300,11208.55,1.5216,534.54,0.3686
2019-07-06,2019-07-13,put,12300,11208.55,1.6016,1673.03,-0.621
2019-07-07,2019-07-14,call,10300,11450.85,1.2269,1449.82,0.7606
2019-07-07,2019-07-14,put,10300,11450.85,1.3069,338.82,-0.2496
2019-07-07,2019-07-14,call,10900,11450.85,1.2269,1063.56,0.6462
2019-07-07,2019-07-14,put,10900,11450.85,1.3069,559.99,-0.3583
2019-07-07,2019-07-14,call,11500,11450.85,1.2269,752.57,0.5238
2019-07-07,2019-07-14,put,11500,11450.85,1.3069,852.23,-0.4734
2019-07-07,2019-07-14,call,12000,11450.85,1.2269,549.15,0.4244
2019-07-07,2019-07-14,put,12000,11450.85,1.3069,1148.1,-0.5668
2019-07-07,2019-07-14,call,12600,11450.85,1.2269,364.8,0.3164
2019-07-07,2019-07-14,put,12600,11450.85,1.3069,1559.53,-0.6693
2019-07-08,2019-07-15,call,11100,12285.96,1.1296,1469.84,0.7664
2019-07-08,2019-07-15,put,11100,12285.96,1.2096,326.14,-0.2452
2019-07-08,2019-07-15,call,11700,12285.96,1.1296,1076.79,0.652
2019-07-08,2019-07-15,put,11700,12285.96,1.2096,541.3,-0.3537
2019-07-08,2019-07-15,call,12300,12285.96,1.1296,759.41,0.5283
2019-07-08,2019-07-15,put,12300,12285.96,1.2096,827.6,-0.4693
2019-07-08,2019-07-15,call,12900,12285.96,1.1296,515.85,0.4077
2019-07-08,2019-07-15,put,12900,12285.96,1.2096,1182.89,-0.5821
2019-07-08,2019-07-15,call,13500,12285.96,1.1296,337.96,0.3001
2019-07-08,2019-07-15,put,13500,12285.96,1.2096,1599.89,-0.684
2019-07-09,2019-07-16,call,11300,12573.81,1.111,1537.96,0.7797
2019-07-09,2019-07-16,put,11300,12573.81,1.191,306.1,-0.2327
2019-07-09,2019-07-16,call,11900,12573.81,1.111,1134.72,0.6682
2019-07-09,2019-07-16,put,11900,12573.81,1.191,511.68,-0.3386
2019-07-09,2019-07-16,call,12600,12573.81,1.111,758.79,0.5253
2019-07-09,2019-07-16,put,12600,12573.81,1.191,840.43,-0.4722
2019-07-09,2019-07-16,call,13200,12573.81,1.111,516.13,0.4056
2019-07-09,2019-07-16,put,13200,12573.81,1.191,1196.5,-0.584
2019-07-09,2019-07-16,call,13800,12573.81,1.111,338.64,0.2988
2019-07-09,2019-07-16,put,13800,12573.81,1.191,1613.76,-0.685
2019-07-10,2019-07-17,call,10900,12156.51,0.9157,1413.88,0.8222
2019-07-10,2019-07-17,put,10900,12156.51,0.9957,193.49,-0.1948
2019-07-10,2019-07-17,call,11500,12156.51,0.9157,982.55,0.6919
2019-07-10,2019-07-17,put,11500,12156.51,0.9957,373.79,-0.3186
2019-07-10,2019-07-17,call,12200,12156.51,0.9157,594.17,0.5141
2019-07-10,2019-07-17,put,12200,12156.51,0.9957,691.35,-0.4828
2019-07-10,2019-07-17,call,12800,12156.51,0.9157,360.49,0.3657
2019-07-10,2019-07-17,put,12800,12156.51,0.9957,1054.96,-0.6199
2019-07-10,2019-07-17,call,13400,12156.51,0.9157,205.52,0.2405
2019-07-10,2019-07-17,put,13400,12156.51,0.9957,1491.93,-0.7381
2019-07-11,2019-07-18,call,10200,11358.66,1.0173,1352.6,0.7979
2019-07-11,2019-07-18,put,10200,11358.66,1.0973,230.15,-0.2165
2019-07-11,2019-07-18,call,10800,11358.66,1.0173,940.87,0.6658
2019-07-11,2019-07-18,put,10800,11358.66,1.0973,428.21,-0.3417
2019-07-11,2019-07-18,call,11400,11358.66,1.0173,618.55,0.5178
2019-07-11,2019-07-18,put,11400,11358.66,1.0973,710.04,-0.4792
2019-07-11,2019-07-18,call,11900,11358.66,1.0173,417.66,0.3974
2019-07-11,2019-07-18,put,11900,11358.66,1.0973,1007.71,-0.5911
2019-07-11,2019-07-18,call,12500,11358.66,1.0173,247.87,0.2712
2019-07-11,2019-07-18,put,12500,11358.66,1.0973,1431.61,-0.7103
2019-07-12,2019-07-19,call,10600,11815.99,1.0333,1422.53,0.7969
2019-07-12,2019-07-19,put,10600,11815.99,1.1133,244.3,-0.2173
2019-07-12,2019-07-19,call,11200,11815.99,1.0333,1009.73,0.6721
2019-07-12,2019-07-19,put,11200,11815.99,1.1133,441.26,-0.3357
2019-07-12,2019-07-19,call,11800,11815.99,1.0333,681.54,0.5323
2019-07-12,2019-07-19,put,11800,11815.99,1.1133,717.6,-0.4658
2019-07-12,2019-07-19,call,12400,11815.99,1.0333,437.43,0.3953
2019-07-12,2019-07-19,put,12400,11815.99,1.1133,1072.05,-0.5932
2019-07-12,2019-07-19,call,13000,11815.99,1.0333,267.33,0.2757
2019-07-12,2019-07-19,put,13000,11815.99,1.1133,1495.78,-0.7062
2019-07-13,2019-07-20,call,10300,11392.38,0.8566,1233.6,0.8183
2019-07-13,2019-07-20,put,10300,11392.38,0.9366,175.58,-0.1999
2019-07-13,2019-07-20,call,10800,11392.38,0.8566,873.21,0.6948
2019-07-13,2019-07-20,put,10800,11392.38,0.9366,325.43,-0.3168
2019-07-13,2019-07-20,call,11400,11392.38,0.8566,535.19,0.5214
2019-07-13,2019-07-20,put,11400,11392.38,0.9366,593.09,-0.4762
2019-07-13,2019-07-20,call,12000,11392.38,0.8566,301.54,0.3524
2019-07-13,2019-07-20,put,12000,11392.38,0.9366,956.4,-0.6315
2019-07-13,2019-07-20,call,12500,11392.38,0.8566,175.39,0.2349
2019-07-13,2019-07-20,put,12500,11392.38,0.9366,1322.81,-0.7423
2019-07-14,2019-07-21,call,9200,10256.06,0.9912,1218.5,0.8052
2019-07-14,2019-07-21,put,9200,10256.06,1.0712,194.49,-0.2099
2019-07-14,2019-07-21,call,9700,10256.06,0.9912,868.35,0.6825
2019-07-14,2019-07-21,put,9700,10256.06,1.0712,353.03,-0.3264
2019-07-14,2019-07-21,call,10300,10256.06,0.9912,540.71,0.515
2019-07-14,2019-07-21,put,10300,10256.06,1.0712,629.94,-0.4819
2019-07-14,2019-07-21,call,10800,10256.06,0.9912,344.39,0.3791
2019-07-14,2019-07-21,put,10800,10256.06,1.0712,931.79,-0.608
2019-07-14,2019-07-21,call,11300,10256.06,0.9912,208.67,0.2619
2019-07-14,2019-07-21,put,11300,10256.06,1.0712,1290.29,-0.7188
2019-07-15,2019-07-22,call,9800,10895.09,1.0676,1307.01,0.7854
2019-07-15,2019-07-22,put,9800,10895.09,1.1476,247.79,-0.2278
2019-07-15,2019-07-22,call,10400,10895.09,1.0676,905.72,0.6512
2019-07-15,2019-07-22,put,10400,10895.09,1.1476,455.43,-0.3549
2019-07-15,2019-07-22,call,10900,10895.09,1.0676,639.73,0.5283
2019-07-15,2019-07-22,put,10900,10895.09,1.1476,692.66,-0.4695
2019-07-15,2019-07-22,call,11400,10895.09,1.0676,435.0,0.4081
2019-07-15,2019-07-22,put,11400,10895.09,1.1476,986.92,-0.5814
2019-07-15,2019-07-22,call,12000,10895.09,1.0676,260.82,0.2812
2019-07-15,2019-07-22,put,12000,10895.09,1.1476,1407.04,-0.7014
2019-07-16,2019-07-23,call,8500,9477.64,1.3343,1261.68,0.7522
2019-07-16,2019-07-23,put,8500,9477.64,1.4143,317.56,-0.2566
2019-07-16,2019-07-23,call,9000,9477.64,1.3343,945.27,0.6451
2019-07-16,2019-07-23,put,9000,9477.64,1.4143,506.79,-0.3587
2019-07-16,2019-07-23,call,9500,9477.64,1.3343,687.36,0.5317
2019-07-16,2019-07-23,put,9500,9477.64,1.4143,751.46,-0.4658
2019-07-16,2019-07-23,call,10000,9477.64,1.3343,485.62,0.4215
2019-07-16,2019-07-23,put,10000,9477.64,1.4143,1049.14,-0.5699
2019-07-16,2019-07-23,call,10400,9477.64,1.3343,360.6,0.3408
2019-07-16,2019-07-23,put,10400,9477.64,1.4143,1321.73,-0.6466
2019-07-17,2019-07-24,call,8700,9693.8,1.3356,1286.79,0.7509
2019-07-17,2019-07-24,put,8700,9693.8,1.4156,327.38,-0.2579
2019-07-17,2019-07-24,call,9200,9693.8,1.3356,970.53,0.6462
2019-07-17,2019-07-24,put,9200,9693.8,1.4156,516.74,-0.3577
2019-07-17,2019-07-24,call,9700,9693.8,1.3356,711.42,0.5355
2019-07-17,2019-07-24,put,9700,9693.8,1.4156,760.28,-0.4623
2019-07-17,2019-07-24,call,10200,9693.8,1.3356,507.33,0.4275
2019-07-17,2019-07-24,put,10200,9693.8,1.4156,1055.74,-0.5642
2019-07-17,2019-07-24,call,10700,9693.8,1.3356,352.47,0.3294
2019-07-17,2019-07-24,put,10700,9693.8,1.4156,1397.84,-0.6575
2019-07-18,2019-07-25,call,9600,10666.48,1.4074,1431.63,0.7382
2019-07-18,2019-07-25,put,9600,10666.48,1.4874,403.91,-0.2695
2019-07-18,2019-07-25,call,10100,10666.48,1.4074,1120.63,0.6471
2019-07-18,2019-07-25,put,10100,10666.48,1.4874,598.13,-0.3565
2019-07-18,2019-07-25,call,10700,10666.48,1.4074,812.74,0.5324
2019-07-18,2019-07-25,put,10700,10666.48,1.4874,893.23,-0.465
2019-07-18,2019-07-25,call,11200,10666.48,1.4074,608.43,0.4392
2019-07-18,2019-07-25,put,11200,10666.48,1.4874,1188.61,-0.5533
2019-07-18,2019-07-25,call,11700,10666.48,1.4074,447.0,0.3531
2019-07-18,2019-07-25,put,11700,10666.48,1.4874,1524.69,-0.6353
2019-07-19,2019-07-26,call,9500,10530.73,1.3859,1388.28,0.7365
2019-07-19,2019-07-26,put,9500,10530.73,1.4659,395.94,-0.2713
2019-07-19,2019-07-26,call,10000,10530.73,1.3859,1078.36,0.6426
2019-07-19,2019-07-26,put,10000,10530.73,1.4659,591.24,-0.3608
2019-07-19,2019-07-26,call,10500,10530.73,1.3859,819.34,0.5443
2019-07-19,2019-07-26,put,10500,10530.73,1.4659,834.85,-0.4539
2019-07-19,2019-07-26,call,11100,10530.73,1.3859,572.99,0.4292
2019-07-19,2019-07-26,put,11100,10530.73,1.4659,1188.15,-0.5627
2019-07-19,2019-07-26,call,11600,10530.73,1.3859,416.05,0.3417
2019-07-19,2019-07-26,put,11600,10530.73,1.4659,1528.43,-0.6461
2019-07-20,2019-07-27,call,9700,10767.14,1.4005,1435.44,0.7373
2019-07-20,2019-07-27,put,9700,10767.14,1.4805,407.5,-0.2704
2019-07-20,2019-07-27,call,10200,10767.14,1.4005,1124.65,0.6465
2019-07-20,2019-07-27,put,10200,10767.14,1.4805,601.93,-0.357
2019-07-20,2019-07-27,call,10800,10767.14,1.4005,816.72,0.5324
2019-07-20,2019-07-27,put,10800,10767.14,1.4805,897.0,-0.4651
2019-07-20,2019-07-27,call,11300,10767.14,1.4005,612.14,0.4396
2019-07-20,2019-07-27,put,11300,10767.14,1.4805,1192.11,-0.5529
2019-07-20,2019-07-27,call,11800,10767.14,1.4005,450.31,0.3537
2019-07-20,2019-07-27,put,11800,10767.14,1.4805,1527.78,-0.6347
2019-07-21,2019-07-28,call,9500,10599.11,1.3519,1423.15,0.7512
2019-07-21,2019-07-28,put,9500,10599.11,1.4319,361.61,-0.2574
2019-07-21,2019-07-28,call,10100,10599.11,1.3519,1046.83,0.6373
